ID,ID_person,Model,Power,Price
8350,14051,Mercedez-Benz,406.0,2802520
8351,13717,Infiniti,164.0,3671701
8352,491,Daewoo,387.0,2642452
8353,16074,Daewoo,453.0,698334
8356,1051,Subaru,444.0,664592
8357,4923,LADA,208.0,3263389
8358,336,Ford,205.0,1735379
8359,9758,Subaru,311.0,3867078
8360,8366,BMW,147.0,2329767
8361,8823,KIA,321.0,445425
8362,7343,Infiniti,154.0,1091373
8363,12032,Mercedez-Benz,189.0,3966056
8364,10255,BMW,357.0,1324578
8366,8740,Daewoo,403.0,3896884
8367,7924,Infiniti,373.0,1971945
8370,1860,Toyota,422.0,794550
8371,8446,KIA,375.0,2086815
8373,5957,Subaru,270.0,2391775
8374,8919,Subaru,492.0,3231035
8375,3071,Ford,477.0,2230304
8376,757,Infiniti,179.0,2467817
8378,6798,Audi,394.0,1676347
8379,6806,KIA,481.0,706285
8380,191,Mercedez-Benz,250.0,394448
8381,16019,Toyota,261.0,3256548
8382,10075,Infiniti,467.0,2357022
8383,11443,Daewoo,477.0,2814782
8384,11424,LADA,163.0,1445000
8386,19708,Infiniti,96.0,413805
8387,1279,Subaru,90.0,3602611
8388,11785,LADA,109.0,3310702
8389,7668,BMW,497.0,1970381
8390,4118,LADA,360.0,3206606
8391,3883,Mercedez-Benz,498.0,1993729
8392,8918,KIA,113.0,1481607
8393,15964,Nissan,175.0,2043948
8394,9302,Mercedez-Benz,497.0,3998086
8395,8910,Ford,461.0,3813715
8398,6819,Daewoo,228.0,1840630
8399,9702,LADA,96.0,3940959
8400,4515,Audi,145.0,353214
8401,10089,Audi,221.0,1595368
8402,10993,Ford,276.0,2173139
8403,16866,KIA,204.0,3737109
8404,2215,Infiniti,438.0,2577082
8405,17426,Audi,332.0,3334058
8406,18484,Mercedez-Benz,231.0,1963640
8407,820,LADA,464.0,1457477
8408,7480,Subaru,432.0,1197498
8410,14723,Mercedez-Benz,391.0,2093478
8411,32,LADA,476.0,3387422
8413,8935,LADA,92.0,3622051
8414,7173,Ford,76.0,2606577
8415,18841,Subaru,463.0,2553034
8416,17945,LADA,129.0,392087
8417,13301,Subaru,419.0,3274951
8418,6187,BMW,226.0,3343875
8419,6327,Infiniti,149.0,1634731
8420,6943,Toyota,144.0,2610090
8421,14531,Mercedez-Benz,418.0,3364030
8422,12204,Daewoo,480.0,1539191
8424,15577,Subaru,260.0,3591837
8425,13190,Toyota,260.0,201548
8426,17741,Toyota,382.0,691750
8427,18123,Ford,327.0,1017234
8428,15673,KIA,186.0,3079067
8429,5991,Toyota,179.0,2193774
8431,17706,BMW,455.0,1150546
8432,19543,BMW,124.0,1967196
8433,11308,KIA,100.0,228434
8435,3837,Daewoo,346.0,1978145
8436,7696,Nissan,368.0,3804419
8437,8653,Ford,98.0,3634606
8438,10590,BMW,187.0,2677822
8439,3385,Audi,396.0,2383837
8440,9780,Ford,385.0,1745960
8441,13229,Subaru,160.0,319244
8443,10484,LADA,399.0,1853469
8444,6634,Nissan,328.0,1581669
8446,7048,Audi,177.0,1009396
8447,8449,BMW,454.0,1177252
8448,17815,LADA,74.0,3812342
8450,14766,Audi,104.0,1149917
8452,11875,Toyota,217.0,869283
8453,5605,Daewoo,249.0,3120702
8454,6153,Audi,421.0,2734612
8455,9344,Infiniti,124.0,2159942
8456,6091,Ford,100.0,2188592
8457,12993,Ford,94.0,950025
8458,15123,Ford,489.0,997886
8459,7956,Nissan,198.0,3935177
8460,19244,Audi,438.0,605560
8461,18340,Nissan,157.0,2516388
8462,7271,Ford,160.0,606816
8463,17908,Mercedez-Benz,141.0,1249153
8464,19990,BMW,384.0,489893
8466,1333,LADA,483.0,363419
8467,16801,KIA,421.0,1284516
8468,12630,KIA,397.0,495132
8469,3743,BMW,427.0,3533658
8471,13261,KIA,418.0,3986119
8472,13694,LADA,273.0,1665250
8473,10096,Mercedez-Benz,371.0,1697673
8474,11310,Ford,332.0,3171447
8476,13691,Nissan,169.0,310052
8477,15913,Infiniti,87.0,1965797
8478,18503,Daewoo,83.0,3238218
8479,4429,Infiniti,71.0,257212
8480,6519,Subaru,330.0,2744136
8481,8355,Toyota,452.0,1830850
8482,7845,Ford,196.0,1431563
8483,18607,LADA,182.0,2918206
8486,7166,Subaru,137.0,2401753
8488,11870,KIA,382.0,1235908
8489,11293,Daewoo,108.0,3253402
8490,15154,KIA,428.0,2800408
8491,4788,Toyota,319.0,2169712
8492,14475,Mercedez-Benz,182.0,1765203
8493,6849,BMW,326.0,1642230
8494,18724,Nissan,196.0,1043696
8495,8830,Nissan,283.0,1577450
8496,5283,Ford,472.0,3342520
8497,7569,KIA,347.0,3559047
8498,10238,Daewoo,119.0,1809554
8500,2395,Mercedez-Benz,435.0,536121
8501,16426,Audi,333.0,2810497
8502,18268,Nissan,149.0,1475571
8503,8680,LADA,107.0,632748
8504,4087,BMW,386.0,2559307
8505,2881,Subaru,451.0,3882788
8507,3351,Subaru,323.0,3980442
8509,2719,Daewoo,120.0,1114807
8510,13975,Mercedez-Benz,192.0,2517374
8512,2494,Nissan,460.0,591943
8514,16199,Subaru,124.0,2817519
8515,6926,KIA,383.0,961397
8516,18074,BMW,230.0,1464260
8517,13766,Toyota,315.0,3640519
8519,6547,Audi,398.0,3266666
8520,16726,Toyota,366.0,241915
8522,5013,Infiniti,438.0,2612888
8523,7719,Subaru,140.0,2809767
8524,4584,Ford,269.0,3351226
8525,8495,Subaru,443.0,2402021
8526,11043,KIA,128.0,3050058
8528,15642,LADA,171.0,377741
8529,8507,LADA,490.0,3116404
8530,11158,Infiniti,174.0,2884056
8531,19539,Nissan,483.0,2748957
8532,7297,BMW,472.0,3503144
8533,2060,Audi,361.0,459107
8534,19838,Audi,192.0,1893032
8535,17964,LADA,356.0,1691010
8536,4083,Nissan,456.0,3805206
8537,2918,KIA,144.0,3200408
8538,3449,Daewoo,306.0,2398644
8539,5694,Audi,487.0,2345226
8540,12816,Audi,396.0,3502678
8541,19055,BMW,447.0,455492
8544,12415,Ford,88.0,2056153
8545,8333,Daewoo,131.0,1385761
8546,13063,Subaru,425.0,786212
8547,19747,Nissan,187.0,3948982
8548,1911,BMW,398.0,1346703
8549,3622,Nissan,301.0,3633953
8550,6279,Subaru,227.0,2585335
8551,18604,Ford,208.0,1435402
8552,13211,Audi,358.0,1153056
8554,553,Nissan,296.0,3937737
8555,4509,Ford,213.0,3022191
8556,480,BMW,240.0,2195053
8557,16256,Nissan,114.0,1164886
8558,18171,KIA,185.0,3800225
8559,16367,LADA,406.0,2265908
8560,968,Ford,85.0,1436402
8561,4843,Nissan,380.0,2083831
8562,4827,Audi,204.0,2970202
8563,4884,Infiniti,256.0,1222943
8564,14212,LADA,456.0,2264320
8565,8450,Toyota,422.0,1732146
8566,18469,LADA,369.0,2416570
8567,497,Toyota,256.0,2757130
8568,14684,Nissan,486.0,2992568
8569,17478,Nissan,317.0,1001182
8570,10741,Infiniti,250.0,1406527
8571,5662,Mercedez-Benz,120.0,3040116
8572,19372,Subaru,436.0,1535228
8573,9764,Infiniti,174.0,1313061
8574,17140,Nissan,452.0,684745
8575,14206,Toyota,109.0,1274407
8576,10073,Infiniti,145.0,3656884
8577,18219,BMW,302.0,1292577
8578,6478,KIA,299.0,3470675
8579,10511,Audi,415.0,645790
8580,16552,Subaru,243.0,345980
8582,2004,Nissan,495.0,1722563
8583,14790,Infiniti,498.0,287514
8584,17268,Toyota,125.0,1929686
8586,2232,KIA,193.0,350017
8587,3783,Ford,388.0,230559
8588,19105,Toyota,320.0,3377520
8590,4569,Audi,219.0,1054666
8591,16366,Daewoo,483.0,2933375
8592,8959,KIA,385.0,2194359
8593,17312,Nissan,119.0,226723
8594,10496,Audi,416.0,281682
8595,8064,BMW,99.0,281242
8596,14179,Infiniti,362.0,731629
8597,14418,Ford,167.0,760284
8598,14091,BMW,457.0,2571813
8599,15240,Daewoo,268.0,3568210
8600,4957,Infiniti,288.0,3101767
8601,7201,LADA,418.0,2235277
8602,15999,Mercedez-Benz,238.0,1159557
8603,12685,Toyota,138.0,1490351
8604,18297,LADA,129.0,2704236
8606,16286,BMW,81.0,1801841
8607,9412,BMW,115.0,1969517
8608,4089,Infiniti,494.0,1371740
8609,15781,Mercedez-Benz,311.0,1862515
8610,9635,BMW,426.0,2669111
8611,5249,Audi,221.0,2703376
8612,9111,LADA,283.0,489190
8613,17822,Subaru,406.0,474285
8614,14396,Mercedez-Benz,399.0,1079936
8615,14775,Audi,205.0,2507684
8616,6375,KIA,235.0,2295732
8617,18774,LADA,374.0,3340166
8618,2994,Mercedez-Benz,92.0,1027642
8619,15641,Mercedez-Benz,173.0,3596037
8620,10667,Daewoo,307.0,3523709
8622,6916,Audi,80.0,2042116
8623,14435,Mercedez-Benz,208.0,1454477
8624,9172,Subaru,360.0,2310922
8625,9768,Infiniti,264.0,1370850
8627,1784,Nissan,357.0,1676122
8628,13779,Daewoo,138.0,2365000
8629,1220,Mercedez-Benz,282.0,3501172
8630,1186,Infiniti,233.0,723832
8631,11135,Audi,119.0,1181915
8632,3180,Audi,208.0,3870313
8633,16500,Daewoo,149.0,2313534
8634,15234,Mercedez-Benz,458.0,1455918
8636,8030,Audi,226.0,952885
8637,10370,Audi,467.0,689954
8638,8086,Toyota,195.0,2855248
8641,12918,Subaru,446.0,3118569
8645,14540,KIA,217.0,417377
8646,15000,Audi,236.0,1764171
8647,7618,Daewoo,76.0,584475
8649,6800,KIA,325.0,3913698
8650,16607,BMW,365.0,1902932
8651,16804,Mercedez-Benz,165.0,2854199
8653,13010,Subaru,295.0,3428273
8655,1341,Daewoo,122.0,3582518
8658,3990,KIA,409.0,1279692
8659,19302,Audi,83.0,1152132
8660,11888,Toyota,239.0,1909295
8661,8008,Daewoo,185.0,3447872
8662,9491,Infiniti,124.0,784269
8663,14204,Infiniti,207.0,3692146
8665,16023,Audi,406.0,2349172
8666,3229,Subaru,89.0,2274255
8668,3198,LADA,297.0,2881476
8669,7231,Audi,172.0,3542851
8670,9151,Mercedez-Benz,76.0,712166
8671,15833,BMW,290.0,784820
8672,5686,Mercedez-Benz,217.0,1780351
8674,7124,LADA,372.0,1690061
8675,18359,Infiniti,309.0,929971
8676,136,LADA,277.0,2045000
8677,1472,Audi,87.0,2401751
8678,6912,Nissan,473.0,1302415
8679,2618,Daewoo,266.0,788712
8680,2695,Daewoo,412.0,1575062
8681,2146,KIA,473.0,1667841
8682,12535,KIA,495.0,1040031
8683,8965,Ford,118.0,3419972
8684,17869,Mercedez-Benz,90.0,408324
8685,3208,Daewoo,363.0,1315979
8686,4663,Subaru,70.0,1630553
8687,6401,KIA,240.0,2880360
8688,13552,Nissan,446.0,1580518
8689,10371,BMW,465.0,2835408
8690,16156,KIA,369.0,378667
8691,8058,Mercedez-Benz,86.0,1322305
8692,16391,BMW,224.0,3861616
8693,14588,Ford,126.0,1806907
8694,16008,LADA,302.0,2575493
8695,13811,LADA,221.0,2716564
8696,19758,Ford,461.0,3106326
8697,14267,Nissan,155.0,2190151
8698,18875,Mercedez-Benz,423.0,411993
8699,8241,Mercedez-Benz,415.0,3645569
8700,19574,Audi,400.0,2820158
8701,17075,BMW,352.0,2497594
8702,4804,Subaru,184.0,2339085
8703,14945,Ford,224.0,2422326
8704,11907,Nissan,347.0,960744
8705,18658,Audi,283.0,2018048
8706,17741,Ford,450.0,3980650
8707,1596,Ford,142.0,3222686
8708,2439,Daewoo,235.0,2053423
8709,9724,BMW,433.0,707866
8710,12063,Ford,380.0,1110967
8712,1136,KIA,217.0,2582373
8713,12605,Infiniti,179.0,1862791
8714,8469,Audi,171.0,2991414
8715,14888,Ford,254.0,746027
8716,5789,Daewoo,146.0,2529969
8717,2123,Infiniti,196.0,2306423
8718,13355,Subaru,326.0,3821604
8719,5582,Infiniti,178.0,1923361
8721,13346,Mercedez-Benz,358.0,2049276
8723,10230,Toyota,369.0,1476785
8724,12912,Ford,419.0,3202947
8725,6661,Infiniti,448.0,3491908
8726,12125,Infiniti,365.0,1948504
8729,6828,Daewoo,155.0,1674596
8730,9771,Toyota,405.0,245672
8731,2202,LADA,222.0,3845824
8732,9302,KIA,167.0,3992100
8733,13370,LADA,370.0,1939649
8734,8540,Infiniti,337.0,2380522
8736,9120,Audi,80.0,220987
8737,13559,Nissan,249.0,2947955
8738,1472,Audi,361.0,1538344
8739,7193,Nissan,333.0,1636224
8740,6314,Mercedez-Benz,490.0,3731727
8741,4381,KIA,264.0,974394
8742,5292,KIA,158.0,2798529
8744,15641,Nissan,103.0,3320338
8745,19814,LADA,270.0,2601940
8747,10951,Mercedez-Benz,425.0,3985715
8749,8001,BMW,241.0,413049
8750,3941,Nissan,169.0,2269256
8751,17682,Audi,387.0,3923181
8752,14315,Mercedez-Benz,107.0,2252410
8753,2136,Audi,311.0,404823
8754,18385,Mercedez-Benz,390.0,775017
8755,19990,Subaru,244.0,1548408
8756,19727,Mercedez-Benz,336.0,3107256
8757,701,Audi,466.0,2041366
8759,16423,Toyota,339.0,3521917
8760,918,BMW,245.0,357660
8761,15444,Ford,353.0,854861
8762,18112,Daewoo,397.0,426170
8764,11698,Audi,427.0,3215048
8765,17979,Nissan,201.0,1610866
8766,19766,Nissan,214.0,1875449
8767,15164,Daewoo,357.0,896514
8768,4575,Daewoo,411.0,1060331
8769,5804,Daewoo,353.0,3868908
8770,6492,Daewoo,418.0,2664954
8771,17187,LADA,491.0,1773920
8772,8755,LADA,72.0,784546
8773,1218,Toyota,323.0,2505544
8774,18752,Toyota,108.0,1397610
8776,290,Toyota,121.0,2682482
8777,2771,Toyota,261.0,3928893
8778,9227,Mercedez-Benz,140.0,2453940
8779,4935,Subaru,156.0,2414894
8780,597,Subaru,104.0,2866675
8781,18604,Subaru,198.0,3031128
8784,14893,Daewoo,407.0,720693
8785,14106,BMW,128.0,2635950
8786,11836,Infiniti,442.0,525952
8787,9495,Mercedez-Benz,97.0,3317606
8789,12907,Daewoo,104.0,1425242
8790,18383,Mercedez-Benz,178.0,2022861
8791,971,Subaru,254.0,2267981
8793,17901,BMW,107.0,3769853
8797,10011,Ford,104.0,2635554
8798,7137,Audi,263.0,2733848
8800,18616,Daewoo,273.0,1414874
8802,6750,KIA,102.0,2825868
8803,5851,Subaru,319.0,3143825
8804,1922,KIA,468.0,2261433
8806,8301,LADA,482.0,1637842
8809,18773,Mercedez-Benz,270.0,3230880
8810,8901,Toyota,496.0,3143724
8811,439,Infiniti,248.0,1915699
8812,17298,Toyota,136.0,255516
8813,8597,BMW,382.0,409659
8814,5913,Toyota,347.0,3048118
8815,19971,Nissan,136.0,3475606
8816,2528,Daewoo,178.0,3396445
8817,17694,Infiniti,350.0,3641836
8818,17814,Subaru,349.0,1175320
8819,14827,BMW,137.0,3549182
8820,12759,Subaru,408.0,1992023
8821,19255,Nissan,110.0,2296016
8823,8611,Ford,283.0,785580
8824,1336,Subaru,441.0,3956018
8826,4881,Audi,426.0,1582539
8827,13788,Toyota,197.0,623249
8829,563,Daewoo,430.0,567688
8830,4666,Subaru,311.0,1148014
8831,7470,Nissan,94.0,3971846
8833,19246,Subaru,318.0,3471701
8834,15562,Toyota,352.0,3936266
8835,16405,LADA,207.0,1040867
8837,2276,Audi,342.0,3716029
8838,8626,KIA,383.0,3741306
8839,19630,LADA,315.0,1044251
8840,1092,BMW,84.0,2881230
8841,445,Subaru,491.0,2031020
8842,12342,Infiniti,452.0,1717139
8843,17636,BMW,489.0,523196
8844,10786,Subaru,81.0,568391
8847,15458,LADA,89.0,3977775
8848,266,Audi,173.0,3877465
8849,754,Mercedez-Benz,388.0,2268610
8850,15078,Infiniti,112.0,1220088
8851,7201,Ford,71.0,2775796
8852,4016,Subaru,374.0,674477
8853,241,Toyota,325.0,1939671
8854,15917,LADA,308.0,1481093
8856,9512,Ford,492.0,1766125
8857,1162,Audi,379.0,2442416
8858,12769,Mercedez-Benz,378.0,1121160
8859,1177,Ford,389.0,284354
8860,6760,Mercedez-Benz,171.0,3345039
8861,1382,BMW,306.0,1251181
8862,17113,Subaru,431.0,3715600
8863,8535,Mercedez-Benz,241.0,3832404
8864,13315,Ford,258.0,515803
8866,9175,Toyota,425.0,2384858
8868,5459,KIA,99.0,1276989
8869,19488,Toyota,194.0,3109502
8870,14273,Infiniti,227.0,3165321
8871,7159,Mercedez-Benz,253.0,2430130
8873,6143,Toyota,318.0,3499583
8874,11139,Nissan,366.0,2143878
8875,7865,Mercedez-Benz,328.0,2485139
8876,9078,BMW,104.0,3976689
8877,9412,Nissan,384.0,3244013
8878,14031,Toyota,143.0,3682635
8879,14079,BMW,397.0,3858241
8880,5688,BMW,334.0,811969
8882,9433,Daewoo,103.0,750234
8883,8751,KIA,188.0,1159457
8884,2229,LADA,383.0,255128
8885,19944,Mercedez-Benz,328.0,2521303
8887,9340,KIA,84.0,3156715
8888,9514,LADA,198.0,3015488
8889,14111,Infiniti,461.0,3719072
8890,17042,Infiniti,119.0,947453
8891,1410,BMW,279.0,3983692
8892,15197,Mercedez-Benz,287.0,1293247
8893,18871,KIA,436.0,3186812
8895,15137,LADA,471.0,2986269
8897,7318,Infiniti,124.0,1930312
8899,19060,Daewoo,109.0,3410333
8900,4539,Daewoo,393.0,1414159
8901,7206,BMW,397.0,3128540
8902,12793,Mercedez-Benz,145.0,1174588
8903,5484,Subaru,313.0,1205403
8904,16460,Subaru,426.0,3357505
8907,18945,Toyota,236.0,886316
8908,19179,Infiniti,271.0,3073065
8909,19488,KIA,248.0,1751404
8910,18174,BMW,224.0,404239
8911,4489,Daewoo,329.0,1910700
8913,10230,Daewoo,334.0,1589032
8914,12698,BMW,482.0,1119474
8915,9733,Mercedez-Benz,89.0,1794332
8916,3056,LADA,475.0,2963277
8917,12270,Mercedez-Benz,269.0,3906060
8919,17562,Subaru,263.0,3613030
8920,16873,Mercedez-Benz,222.0,3546086
8922,3196,Daewoo,418.0,1580458
8923,2772,Toyota,244.0,3506272
8924,7324,Infiniti,243.0,3063938
8925,8853,Ford,97.0,2065039
8926,15204,Audi,471.0,3492673
8927,9029,Audi,339.0,1314708
8928,2164,Toyota,364.0,890038
8929,7473,Toyota,89.0,2136032
8930,14091,Subaru,387.0,3236564
8932,17461,Subaru,300.0,208035
8933,13914,Toyota,165.0,664836
8934,15976,BMW,471.0,557062
8935,19117,Daewoo,411.0,1162484
8936,2305,KIA,457.0,2072412
8937,10162,Infiniti,497.0,1215940
8938,4448,Nissan,499.0,1578321
8939,18734,BMW,131.0,616039
8941,7567,Toyota,112.0,571407
8942,7460,Daewoo,276.0,3803624
8943,7283,Mercedez-Benz,287.0,2869447
8944,9355,Audi,224.0,1312000
8947,4872,Mercedez-Benz,344.0,2868820
8948,6872,Infiniti,134.0,588553
8949,18522,Nissan,434.0,1509859
8950,19469,Daewoo,250.0,2430703
8951,7590,Audi,290.0,1900595
8952,5621,Daewoo,189.0,901392
8953,3727,Ford,286.0,2781699
8954,19680,Audi,331.0,832319
8955,3349,Subaru,73.0,740165
8956,6394,Ford,476.0,2721229
8957,19868,Nissan,478.0,1339200
8959,13608,Subaru,359.0,719073
8960,12207,Daewoo,108.0,1875218
8961,2260,Subaru,274.0,2237450
8962,18159,Ford,212.0,278382
8963,11416,Ford,306.0,2352898
8964,12146,BMW,324.0,3314178
8965,3890,Audi,140.0,2302882
8966,9922,Subaru,95.0,3941685
8967,1596,BMW,251.0,2122311
8968,6671,Subaru,82.0,2376755
8969,15712,Audi,187.0,1275124
8970,7135,KIA,126.0,803913
8971,12770,Nissan,90.0,3809037
8972,7729,Subaru,195.0,2180462
8973,9321,BMW,209.0,727460
8974,18664,Ford,138.0,3725828
8975,12787,KIA,187.0,2381804
8976,1170,Subaru,452.0,1829276
8977,11699,Subaru,111.0,3739254
8978,18894,Infiniti,343.0,837135
8979,4679,Nissan,302.0,3634739
8980,4594,Ford,174.0,2966851
8981,16637,Nissan,259.0,3571992
8982,15069,BMW,120.0,1351671
8983,18255,Infiniti,211.0,2745254
8984,5695,Ford,467.0,1048925
8985,15206,Toyota,433.0,2328373
8986,5369,Infiniti,282.0,2198652
8987,17158,Nissan,259.0,2990592
8988,671,Infiniti,434.0,3721911
8989,10270,KIA,75.0,219974
8990,16778,KIA,478.0,3956331
8991,11936,BMW,119.0,488365
8992,2713,Audi,204.0,2665263
8993,3903,KIA,237.0,2392930
8994,12491,Daewoo,183.0,1256995
8995,14226,Mercedez-Benz,204.0,1324308
8996,13767,Ford,484.0,272058
8997,9689,Infiniti,409.0,1469823
8998,11343,Subaru,265.0,915227
8999,9479,Daewoo,172.0,2802231
9000,10439,KIA,327.0,1905966
9001,2618,LADA,340.0,1424375
9003,13879,Nissan,128.0,1233107
9004,4545,Toyota,462.0,3943399
9005,16368,Audi,164.0,427344
9006,11469,Nissan,158.0,3437709
9007,15394,Ford,158.0,726531
9010,3192,Ford,436.0,345795
9011,5670,Audi,159.0,477557
9012,14024,Ford,181.0,1672791
9013,18459,Toyota,128.0,1852648
9015,11277,Toyota,252.0,421287
9016,2740,Audi,141.0,1543698
9018,4396,BMW,190.0,2885806
9019,1180,Ford,412.0,1621160
9020,2252,KIA,108.0,2933322
9021,671,Mercedez-Benz,423.0,761870
9022,16365,Mercedez-Benz,192.0,1062921
9023,5267,Infiniti,369.0,2643899
9024,868,BMW,206.0,2054137
9026,6838,Ford,317.0,2117125
9027,2186,BMW,378.0,1094591
9028,2155,Nissan,309.0,2952424
9029,15180,Audi,110.0,1288860
9031,7753,Daewoo,215.0,3839333
9034,14550,Subaru,478.0,2537327
9035,6795,Audi,132.0,1427779
9036,18417,Nissan,120.0,2910292
9037,4573,Ford,74.0,1060410
9038,11537,Audi,477.0,2045067
9039,10190,LADA,182.0,1668113
9040,1995,KIA,330.0,2662492
9042,17889,Subaru,366.0,1598473
9043,8276,Daewoo,93.0,3388257
9045,17059,Infiniti,464.0,1892889
9046,8084,Ford,327.0,2580358
9047,4052,Nissan,371.0,3084314
9048,1080,Infiniti,334.0,2105764
9049,18239,Infiniti,352.0,3976050
9050,18471,BMW,74.0,2285130
9051,12200,Ford,86.0,2854947
9052,9860,Toyota,124.0,2807523
9053,18431,Toyota,375.0,3928505
9054,1059,Daewoo,171.0,735995
9055,3395,LADA,357.0,3054247
9056,10531,Subaru,118.0,3284926
9057,16599,KIA,300.0,3173006
9058,9029,KIA,290.0,3988365
9059,17086,Toyota,243.0,2830440
9060,14171,Subaru,368.0,426814
9061,13107,Subaru,421.0,3935083
9062,3263,Mercedez-Benz,446.0,3513225
9063,9881,Ford,130.0,2585195
9064,15779,LADA,83.0,2564204
9065,7010,Toyota,390.0,3149924
9066,2843,Nissan,345.0,463278
9069,15399,Toyota,414.0,889667
9070,14016,Toyota,141.0,2482577
9071,18079,BMW,434.0,646874
9073,15518,Toyota,225.0,2432810
9074,9140,Subaru,89.0,519553
9075,11978,Subaru,420.0,3794715
9078,10368,Audi,123.0,2068569
9079,19247,Daewoo,450.0,1432702
9080,19975,Mercedez-Benz,167.0,2466215
9083,19907,Audi,474.0,804626
9084,7493,Toyota,202.0,3048482
9085,16585,BMW,443.0,1199268
9086,10301,KIA,136.0,3907415
9087,19393,Ford,345.0,924911
9088,9282,Infiniti,292.0,2834152
9091,4413,Daewoo,186.0,2346072
9092,19230,KIA,468.0,2190474
9094,17895,Toyota,444.0,2167299
9096,1821,Subaru,70.0,2784432
9097,15304,Infiniti,81.0,3732693
9098,12320,Subaru,363.0,2526098
9099,17510,Ford,348.0,2327817
9100,19430,Daewoo,238.0,1064563
9101,18527,KIA,251.0,2874401
9102,5810,BMW,156.0,1648078
9103,7605,Infiniti,482.0,475417
9104,13178,Ford,251.0,782925
9105,2031,BMW,270.0,967539
9106,18453,Mercedez-Benz,491.0,556374
9107,12293,Nissan,148.0,1464257
9108,4174,Toyota,243.0,1491276
9110,15336,BMW,239.0,745536
9112,9597,KIA,257.0,2028162
9114,5514,LADA,435.0,665073
9115,4432,Subaru,251.0,1549521
9116,6492,LADA,348.0,2126993
9117,5656,Mercedez-Benz,496.0,2545783
9118,11981,Toyota,305.0,882393
9121,18305,LADA,228.0,1248089
9122,4121,Infiniti,443.0,3647953
9123,18861,Toyota,153.0,303853
9126,11877,Ford,295.0,1227505
9127,10173,Nissan,88.0,2868124
9129,1251,LADA,75.0,3282820
9131,13380,KIA,181.0,328884
9132,3302,Mercedez-Benz,464.0,472311
9133,16656,Infiniti,125.0,2446674
9134,4757,KIA,139.0,947071
9137,16541,Toyota,163.0,1431826
9139,12177,Subaru,72.0,354858
9140,1052,Toyota,306.0,1268191
9141,16383,Audi,165.0,3822579
9142,9516,Daewoo,236.0,997149
9144,3880,KIA,174.0,962584
9145,3373,Infiniti,271.0,3011559
9146,18988,Infiniti,169.0,1762843
9147,4644,Audi,78.0,3243118
9148,8328,Nissan,146.0,583094
9149,887,Toyota,131.0,239587
9150,14377,Ford,408.0,1860769
9151,12113,Toyota,172.0,485403
9152,17139,Ford,98.0,3304360
9153,12531,Subaru,245.0,759640
9154,7905,Mercedez-Benz,453.0,3245488
9155,1122,Toyota,418.0,3553136
9156,2557,BMW,421.0,240584
9157,13627,Nissan,143.0,1477440
9158,13780,Ford,152.0,1919331
9159,2683,Nissan,140.0,3699885
9160,2702,Mercedez-Benz,155.0,375976
9161,15070,Subaru,390.0,353328
9162,13848,Audi,141.0,580409
9164,1078,Toyota,360.0,3457738
9165,4309,Daewoo,162.0,3748207
9166,9496,Mercedez-Benz,266.0,2682605
9167,12268,Ford,348.0,2202825
9168,17722,Infiniti,150.0,2696659
9169,15439,Ford,200.0,849805
9170,2755,Mercedez-Benz,316.0,671405
9172,5622,Daewoo,341.0,2434965
9173,19068,Subaru,283.0,3179916
9175,13832,Subaru,466.0,3787216
9176,17027,Nissan,155.0,1344993
9177,2015,KIA,117.0,2434540
9178,9877,Ford,401.0,2425047
9179,16330,KIA,202.0,3459008
9180,11268,Audi,179.0,3325684
9181,12183,Audi,323.0,2578573
9182,19521,Audi,396.0,3799944
9183,6996,Ford,399.0,875281
9184,2479,BMW,345.0,3499125
9185,11364,LADA,259.0,1334639
9186,5780,Audi,91.0,879516
9187,19976,Subaru,242.0,3716332
9188,8901,Ford,475.0,1111680
9189,12167,BMW,70.0,1739839
9191,6404,Daewoo,169.0,3211904
9192,14893,Daewoo,495.0,2814631
9194,7448,Infiniti,407.0,1191397
9196,8751,Ford,113.0,1238098
9197,19480,Subaru,221.0,2412017
9198,15259,Toyota,241.0,1682479
9199,9587,Audi,347.0,1592574
9202,17122,Toyota,79.0,3703825
9204,15035,Mercedez-Benz,467.0,3157841
9205,427,KIA,445.0,2079731
9206,14759,Audi,340.0,3545802
9207,17667,LADA,430.0,2803204
9208,11896,LADA,397.0,379214
9209,1748,Toyota,210.0,1248823
9210,16669,Audi,401.0,758039
9211,14332,BMW,286.0,1915402
9212,7142,Ford,409.0,2911405
9213,14680,Infiniti,370.0,1044588
9214,10023,KIA,469.0,2044653
9215,11332,BMW,498.0,1748301
9216,5921,Infiniti,357.0,2102791
